HOVEDSKOLE_INST;INST_NR;INST_NAVN;ENHEDSART;INST_ADR;POSTNR;POSTDISTRIKT;TLF_NR;E_MAIL;WEB_ADR;INST_TYPE_NR;INST_TYPE_NAVN;INST_TYPE_GRUPPE;UNDERV_NIV;INST_LEDER;CVR_NR;KOMMUNE_NR;ADM_KOMMUNE_NAVN;BEL_KOMMUNE;BEL_KOMMUNE_NAVN;BEL_REGION;REGION_NAVN;EJER_KODE;EJERKODE_NAVN
;163001;Lindehøjskolen;Institution uden enheder;Borgerdiget 105;2730;Herlev;4452 5555;lindehoejskolen@herlev.dk;www.lindehoejskolen.dk;1012;Folkeskoler;Grundskoler mv. ;9;John Martinussen;63640719;163;Herlev Kommune;163;Herlev Kommune;1084;Region Hovedstaden;2;Kommunale
;163004;Herlev byskole;Institution uden enheder;Engskolevej 1;2730;Herlev;4452 5626;herlevbyskole@herlev.dk;www.engskolen-herlev.dk;1012;Folkeskoler;Grundskoler mv. ;9;Hanne Hansen;63640719;163;Herlev Kommune;163;Herlev Kommune;1084;Region Hovedstaden;2;Kommunale
;163006;Kildegårdskolen;Institution uden enheder;Dildhaven 40;2730;Herlev;4452 5550;kildegaardskolen@herlev.dk;www.kildegaardskolen.dk;1012;Folkeskoler;Grundskoler mv. ;10;Michael Berkowitz;63640719;163;Herlev Kommune;163;Herlev Kommune;1084;Region Hovedstaden;2;Kommunale
;163009;Herlev Privatskole;Institution uden enheder;Gammel Klausdalsbrovej 500;2730;Herlev;4457 9494;Herlev.privatskole.163009@skolekom.dk;www.herlevprivatskole.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Per Simonsen;85372513;;;163;Herlev Kommune;1084;Region Hovedstaden;5;Selvejende, private
;163010;Herlev Gymnasium og HF;Institution uden enheder;Højsletten 39;2730;Herlev;4494 6343;hg@herlev-gym.dk;www.herlev-gym.dk;1061;Gymnasier og HF-kurser;Institutioner med almengymnasiale uddannelser ;;Jan Vistisen;29546592;;;163;Herlev Kommune;1084;Region Hovedstaden;4;Selvejende, statslige
;163012;Gamle Hjortespringskole;Institution uden enheder;Krogestykket 33;2730;Herlev;4452 5652;glhjortespring@herlev.dk;www.glhjortespring.dk;1015;Specialskoler for børn;Grundskoler mv. ;10;Jørgen Eskildsen;63640719;163;Herlev Kommune;163;Herlev Kommune;1084;Region Hovedstaden;2;Kommunale
;163200;Pædagogisk Psykologisk Rådgivning;Institution uden enheder;Dyrespringvej 2;2730;Herlev;4452 5650;ppr@herlev.dk;www.herlev.dk;2021;Centre for Pædagogisk og psykologisk rådgivning;Centre for rådgivning og vejledning;;Henning Strand, ld. psykolog;63640719;163;Herlev Kommune;163;Herlev Kommune;1084;Region Hovedstaden;2;Kommunale
;163201;Pædagogisk Central;Institution uden enheder;Herlev Bygade 70;2730;Herlev;4452 5700;pc@herlev.dk;;2022;Centre for undervisningsmidler;Centre for rådgivning og vejledning;;Kirsten Frandsen;63640719;163;Herlev Kommune;163;Herlev Kommune;1084;Region Hovedstaden;2;Kommunale
;163211;Herlev Kommunes Ungdomsskole;Institution uden enheder;Højsletten 25;2730;Herlev;4452 5810;ung@herlev.dk;www.herlev-ungdomsskole.dk;1014;Kommunale ungdomsskoler og ungdomskostskoler;Grundskoler mv. ;;Gøther Birch Mathisen;63640719;163;Herlev Kommune;163;Herlev Kommune;1084;Region Hovedstaden;2;Kommunale
;165000;Albertslund Kommune;Institution uden enheder;Rådhuset, Nordmarks Alle 2;2620;Albertslund;4368 6868;albertslund@albertslund.dk;www.albertslund.dk;2013;Kommuner pr. 1/1-2007;Regioner og kommuner ;;;66137112;165;Albertslund Kommune;165;Albertslund Kommune;1084;Region Hovedstaden;2;Kommunale
;165001;Egelundskolen;Institution uden enheder;Egelundsvej 8;2620;Albertslund;4364 7350;egelundskolen@albertslund.dk;www.egelundskolen.dk;1012;Folkeskoler;Grundskoler mv. ;10;Annelise Weng;66137112;165;Albertslund Kommune;165;Albertslund Kommune;1084;Region Hovedstaden;2;Kommunale
;165011;Albertslund Lille Skole;Institution uden enheder;Herstedøster Skolevej 28;2620;Albertslund;4345 1230;info@albertslundlilleskole.dk;www.albertslundlilleskole.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Trine Nielsen;47127114;;;165;Albertslund Kommune;1084;Region Hovedstaden;5;Selvejende, private
;165015;Brøndagerskolen, Helhedstilbudet;Institution uden enheder;Nordmarks Allé 20;2620;Albertslund;4368 7200;broendagerskolen@albertslund.dk;www.broendager.dk;1015;Specialskoler for børn;Grundskoler mv. ;10;Mette Deibjerg Rasmussen;66137112;165;Albertslund Kommune;165;Albertslund Kommune;1084;Region Hovedstaden;2;Kommunale
;165019;Herstedøster Skole;Institution uden enheder;Trippendalsvej 2;2620;Albertslund;4368 7300;herstedosterskole@albertslund.dk;;1012;Folkeskoler;Grundskoler mv. ;9;Jens Rud;66137112;165;Albertslund Kommune;165;Albertslund Kommune;1084;Region Hovedstaden;2;Kommunale
;165020;Herstedvester Skole;Institution uden enheder;Herstedvestervej 44;2620;Albertslund;4368 7340;herstedvesterskole@albertslund.dk;;1012;Folkeskoler;Grundskoler mv. ;9;Bente Larsen;66137112;165;Albertslund Kommune;165;Albertslund Kommune;1084;Region Hovedstaden;2;Kommunale
;165200;Børne- & Ungeforvaltningen;Institution uden enheder;Nordmarks Alle 1;2620;Albertslund;4368 6195;boerneforvaltningen@albertslund.dk;www.albertslund.dk;2021;Centre for Pædagogisk og psykologisk rådgivning;Centre for rådgivning og vejledning;;Lars Søndergaard;66137112;165;Albertslund Kommune;165;Albertslund Kommune;1084;Region Hovedstaden;2;Kommunale
;165202;UU-Vestegnen;Institution uden enheder;Vognporten 2;2620;Albertslund;4332 1000;uu-vestegnen@uu-vestegnen.dk;www.uu-vestegnen.dk;2024;Ungdommens Uddannelsesvejledning;Centre for rådgivning og vejledning;;Carsten Bøtker;28127987;165;Albertslund Kommune;165;Albertslund Kommune;1084;Region Hovedstaden;2;Kommunale
;165247;Vestegnen HF & VUC;Hovedskole (institution med enheder);Gymnasievej 10;2620;Albertslund;4511 4250;kontakt@vestegnenhfvuc.dk;www.vestegnenhfvuc.dk;1053;Voksenuddannelsescentre;Voksenuddannelsesinstitutionerne ;;Ole Fabech;29586055;;;165;Albertslund Kommune;1084;Region Hovedstaden;4;Selvejende, statslige
165247;165248;Vestegnen HF & VUC, Albertslund afdeling;Afdeling (underordnet enhed);Gymnasievej 10;2620;Albertslund;4511 4250;kontakt@vestegnenhfvuc.dk;www.vestegnenhfvuc.dk;1053;Voksenuddannelsescentre;Voksenuddannelsesinstitutionerne ;;Ole Fabech;29586055;;;165;Albertslund Kommune;1084;Region Hovedstaden;4;Selvejende, statslige
165247;175248;Vestegnen HF & VUC, Rødovre afdeling;Afdeling (underordnet enhed);Højnæsvej 75;2610;Rødovre;4511 4251;kontakt@vestegnenhfvuc.dk;www.vestegnenhfvuc.dk;1053;Voksenuddannelsescentre;Voksenuddannelsesinstitutionerne ;;Ole Fabech;29586055;;;175;Rødovre Kommune;1084;Region Hovedstaden;4;Selvejende, statslige
;165249;Statsfængslet i Vridsløselille - Skolen;Institution uden enheder;Fængselsvej 39;2620;Albertslund;7255 6379;Statsfaengslet.Vridsloselille@kriminalforsorgen.dk;www.statsfaengslet-vridsloeselille.dk;1053;Voksenuddannelsescentre;Voksenuddannelsesinstitutionerne ;;Sabinde Dedlow;26753619;;;165;Albertslund Kommune;1084;Region Hovedstaden;1;Statslige
;165250;Anstalten ved Herstedvester, Skolen;Institution uden enheder;Holsbjergvej 20;2620;Albertslund;7255 6500;anstalten.herstedvester@kriminalforsorgen.dk;;1053;Voksenuddannelsescentre;Voksenuddannelsesinstitutionerne ;;Per Hansen;53383211;;;165;Albertslund Kommune;1084;Region Hovedstaden;1;Statslige
;165325;VVC-Vestegnens Voksenundervisning;Institution uden enheder;Kanaltorvet 1;2620;Albertslund;4362 1380;vvc@vvc.dk;www.vvc.dk;1051;Specialskoler for voksne;Voksenuddannelsesinstitutionerne ;;;26065895;;;165;Albertslund Kommune;1084;Region Hovedstaden;5;Selvejende, private
;165377;VVC´s Kursuscenter;Institution uden enheder;Kanaltorvet 1, 1. sal;2620;Albertslund;4362 1380;vvc@vvc.dk;www.vvc.dk;1021;Daghøjskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;;26065895;165;Albertslund Kommune;165;Albertslund Kommune;1084;Region Hovedstaden;2;Kommunale
;165378;Voksenskolen i Albertslund;Institution uden enheder;Kanalens Kvt 66;2620;Albertslund;4364 9075;via@worldonline.dk;www.voksenskolen.dk;1021;Daghøjskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Hans Pauli Christiansen;14906185;;;165;Albertslund Kommune;1084;Region Hovedstaden;0;Private
;167000;Hvidovre Kommune;Institution uden enheder;Rådhuset, Hvidovrevej 278;2650;Hvidovre;3639 3639;hvidovre@hvidovre.dk;www.hvidovre.dk;2013;Kommuner pr. 1/1-2007;Regioner og kommuner ;;;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale
;167001;Dansborgskolen;Institution uden enheder;Sollentuna Allé 6;2650;Hvidovre;7242 1990;dansborg@hvidovre.dk;www.dansborgskolen.hvidovre.dk;1012;Folkeskoler;Grundskoler mv. ;9;Anne Marie Andersen;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale
;167002;Gungehusskolen;Institution uden enheder;Høvedstensvej 35;2650;Hvidovre;3678 5495;gungehus@hvidovre.dk;www.gungehusskolen.hvidovre.dk;1012;Folkeskoler;Grundskoler mv. ;10;Jørgen Angermann;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale
;167003;Holmegårdsskolen;Institution uden enheder;Plovheldvej 8;2650;Hvidovre;3675 0797;Holmegaardsskolen@hvidovre.dk;www.holmegaards-skolen.skoleintra.dk;1012;Folkeskoler;Grundskoler mv. ;9;Ole Møller Laursen;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale
;167004;Langhøjskolen;Institution uden enheder;Hvidovre Strandvej 70a;2650;Hvidovre;3678 9970;langhojskolen@hvidovre.dk;www.langhoejskolen.hvidovre.dk;1012;Folkeskoler;Grundskoler mv. ;9;Dorthe Gundmann;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale
;167005;Præstemoseskolen;Institution uden enheder;M Bechs Allé 122;2650;Hvidovre;7228 2812;praestemoseskolen@hvidovre.dk;www.praestemoseskolen.hvidovre.dk;1012;Folkeskoler;Grundskoler mv. ;10;Marianne Kjems;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale
;167006;Risbjergskolen;Institution uden enheder;Risbjergvej 10;2650;Hvidovre;3678 3997;Risbjergskolen@hvidovre.dk;www.risbjergskolen.hvidovre.dk;1012;Folkeskoler;Grundskoler mv. ;10;Søren Tarp;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale
;167008;Engstrandskolen;Institution uden enheder;Hvidovrevej 440;2650;Hvidovre;3649 6511;engstrandskolen@hvidovre.dk;;1012;Folkeskoler;Grundskoler mv. ;10;Henrik Rømer Nielsen;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale
;167009;Avedøre Skole;Institution uden enheder;Frydenhøjstien 2;2650;Hvidovre;3678 4258;avedore@hvidovre.dk;www.avedoereskole.dk;1012;Folkeskoler;Grundskoler mv. ;9;Lars Haagendal;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale
;167011;Frydenhøjskolen;Institution uden enheder;Egevolden 106;2650;Hvidovre;3679 8040;frydenhoj@hvidovre.dk;www.frydenhoejskolen.hvidovre.dk;1012;Folkeskoler;Grundskoler mv. ;10;Gerhard Grubb Waaentz;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale
;167012;Hvidovre Gymnasium & HF;Institution uden enheder;Blytækkerporten 2;2650;Hvidovre;3634 3434;info@hvidovregymnasium.dk;www.hvidovregymnasium.dk;1061;Gymnasier og HF-kurser;Institutioner med almengymnasiale uddannelser ;;Kirsten Jensen;29575754;;;167;Hvidovre Kommune;1084;Region Hovedstaden;4;Selvejende, statslige
;167013;Esajasskolen;Institution uden enheder;Kirkegade 16;2650;Hvidovre;3675 3393;kontoret@esajasskolen.dk;www.esajasskolen.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;9;Dan Crillesen;62092610;;;167;Hvidovre Kommune;1084;Region Hovedstaden;5;Selvejende, private
;167200;Pædagogisk Psykologisk Rådgivning;Institution uden enheder;Hvidovrevej 280 kld.;2650;Hvidovre;3688 5710;ppr-mail@hvidovre.dk;www.ppr.hvidovre.dk;2021;Centre for Pædagogisk og psykologisk rådgivning;Centre for rådgivning og vejledning;;Freddy Sahl;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale
;167210;Ungdomsskolen;Institution uden enheder;Bødkerporten 6A;2650;Hvidovre;3647 2650;ungdomsskolen@hvidovre.dk;www.hvidovre-ungdomsskolen.dk;1014;Kommunale ungdomsskoler og ungdomskostskoler;Grundskoler mv. ;;Lasse Johansson;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale
;167250;VUC Hvidovre-Amager;Hovedskole (institution med enheder);Åmarkvej 1;2650;Hvidovre;4511 4300;vuc@vucha.dk;www.vucha.dk;1053;Voksenuddannelsescentre;Voksenuddannelsesinstitutionerne ;;Peter Zinckernagel;29546142;;;167;Hvidovre Kommune;1084;Region Hovedstaden;4;Selvejende, statslige
167250;167248;VUC Hvidovre-Amager, Hvidovre afd.;Afdeling (underordnet enhed);Åmarkvej 1;2650;Hvidovre;4511 4300;vuc@vucha.dk;www.vucha.dk;1053;Voksenuddannelsescentre;Voksenuddannelsesinstitutionerne ;;Peter Zinckernagel;29546142;;;167;Hvidovre Kommune;1084;Region Hovedstaden;4;Selvejende, statslige
167250;185247;VUC Hvidovre-Amager, Amager afd.;Afdeling (underordnet enhed);Sneserevej 10;2770;Kastrup;4511 4301;vuc@vucha.dk;www.vucha.dk;1053;Voksenuddannelsescentre;Voksenuddannelsesinstitutionerne ;;Peter Zinckernagel;29546142;;;185;Tårnby Kommune;1084;Region Hovedstaden;4;Selvejende, statslige
;167350;Hvidovre produktionsskole;Institution uden enheder;Filmbyen 10;2650;Hvidovre;3677 9110;info@hvip.dk;www.hvip.dk;1025;Produktionsskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Martin Taarup;15590270;;;167;Hvidovre Kommune;1084;Region Hovedstaden;5;Selvejende, private
;167375;AOF Daghøjskolen i Hvidovre;Institution uden enheder;Hvidovrevej 438, 2. Postboks 109;2650;Hvidovre;3639 0020;aof@aofjob-hvidovre.dk;www.aofjob-hvidovre.dk;1021;Daghøjskoler;Øvrige institutioner primært ikke kompetencegivende uddannelser ;;Jørgen Dam;15918233;;;167;Hvidovre Kommune;1084;Region Hovedstaden;5;Selvejende, private
;167377;AOF i Hvidovre;Institution uden enheder;Hvidovrevej 438, 2;2650;Hvidovre;3639 0000;hvidovre@aof-danmark.dk;;1052;Sprogcentre;Voksenuddannelsesinstitutionerne ;;;39424215;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;0;Private
;167403;Dansk Brand og sikringsteknisk Institut (NUSA);Hovedskole (institution med enheder);Jernholmen 12;2650;Hvidovre;3634 9000;dbi@dbi-net.dk;www.dbi-net.dk;1072;Private udbydere af AMU og EUD;Institutioner med erhvervsrettede uddannelser ;;Helle Lindholm Mikkelsen;65196816;;;167;Hvidovre Kommune;1084;Region Hovedstaden;5;Selvejende, private
167403;280285;Dansk Brand og sikringsteknisk Institut (NUSA);Afdeling (underordnet enhed);Jernholmen 12;2650;Hvidovre;3634 9000;dbi@dbi-net.dk;www.dbi-net.dk;1072;Private udbydere af AMU og EUD;Institutioner med erhvervsrettede uddannelser ;;Helle Lindholm Mikkelsen;65196816;;;167;Hvidovre Kommune;1084;Region Hovedstaden;5;Selvejende, private
167403;280286;Dansk Brand- og sikringsteknisk Institut;Afdeling (underordnet enhed);Baldersvej 9;9900;Frederikshavn;3634 9000;svi@dbi-net.dk;www.dbi-net.dk;1072;Private udbydere af AMU og EUD;Institutioner med erhvervsrettede uddannelser ;;;65196816;;;813;Frederikshavn Kommune;1081;Region Nordjylland;5;Selvejende, private
;167901;Behandlingshjemmet Hvidborg;Institution uden enheder;Neergaards Alle 6;2650;Hvidovre;3678 0012;hvidborg@hvidovre.dk;www.hvidborg.dk;1016;Dagbehandlingstilbud og behandlingshjem;Grundskoler mv. ;6;Dion Hansen;30474597;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;6;Selvejende, kommunale
;169000;Høje-Taastrup Kommune;Institution uden enheder;Bygaden 2;2630;Taastrup;4359 1000;kommune@htk.dk;www.htk.dk;2013;Kommuner pr. 1/1-2007;Regioner og kommuner ;;;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
;169001;Fløng Skole;Institution uden enheder;Fløng Byvej 24;2640;Hedehusene;4335 2250;floengskole@htk.dk;www.floengskole.skoleintra.dk;1012;Folkeskoler;Grundskoler mv. ;9;Jan Bjergskov Larsen;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
;169003;Hedehusene Skole;Institution uden enheder;Græshøjvej 4;2640;Hedehusene;4335 2140;hedehuseneskole@htk.dk;www.hedehusene.skoleintra.dk;1012;Folkeskoler;Grundskoler mv. ;9;Lene Andersen;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
;169006;Reerslev Skole;Institution uden enheder;Tingstedvej 40;2640;Hedehusene;4335 2240;reerslevskole@htk.dk;www.reerslev.skoleintra.dk;1012;Folkeskoler;Grundskoler mv. ;6;Jens Arnt;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
;169007;Borgerskolen;Institution uden enheder;Magdavænget 4;2630;Taastrup;4335 2160;borgerskolen@htk.dk;www.borgerskolen.htk.dk;1012;Folkeskoler;Grundskoler mv. ;9;Lars Bælum Jensen;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
;169008;Mølleholmskolen;Institution uden enheder;Mølleholmen 20;2630;Taastrup;4335 2300;moelleholmskolen@htk.dk;www.moelleholmskolen.dk;1012;Folkeskoler;Grundskoler mv. ;9;Per Hovmand;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
;169009;Selsmoseskolen;Institution uden enheder;Taastrupgårdsvej 3;2630;Taastrup;4335 2222;selsmoseskolen@htk.dk;www.Selsmoseskolen.dk;1012;Folkeskoler;Grundskoler mv. ;9;Ellis Andersen;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
;169010;Sengeløse Skole;Institution uden enheder;Spangåvej 10;2630;Taastrup;4335 2320;sglskole@htk.dk;www.sengeloese.skoleporten.dk;1012;Folkeskoler;Grundskoler mv. ;9;Jens Arnt;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
;169011;Gadehaveskolen;Institution uden enheder;Gadehavegårdsvej 1;2630;Taastrup;4335 2270;gadehaveskolen@htk.dk;www.gadehaveskolen.dk;1012;Folkeskoler;Grundskoler mv. ;9;Lene Nørkjær Christensen, konst.;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
;169012;Taastrup Realskole;Institution uden enheder;Elme Allé 17;2630;Taastrup;4399 0227;taastrup.realskole@t-r.dk;www.t-r.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Michael Dam-Jensen;11953816;;;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;5;Selvejende, private
;169013;Charlotteskolen;Institution uden enheder;Charlottegårdsvej 1;2640;Hedehusene;4335 2340;charlotteskolen@htk.dk;www.charlotte-skolen.skoleintra.dk;1012;Folkeskoler;Grundskoler mv. ;9;Minna Thøgersen;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
;169016;Skt. Pauls Skole;Institution uden enheder;Frøgård Allé 8;2630;Taastrup;4352 1959;sps@sanktpaulsskole.dk;www.sanktpaulsskole.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Tony Guido Rossi Lundby, konst.;58396613;;;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;5;Selvejende, private
;169017;Høje-Taastrup Gymnasium;Institution uden enheder;Frøgård Allé 2;2630;Taastrup;3396 4050;htg@htg.dk;www.htg.dk;1061;Gymnasier og HF-kurser;Institutioner med almengymnasiale uddannelser ;;Mogens Andersen;29575827;;;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;4;Selvejende, statslige
;169018;Vestegnens Privatskole;Institution uden enheder;Kirkevej 4;2630;Taastrup;4332 4400;post@vestegnens-privatskole.dk;www.vestegnens-privatskole.dk;1013;Friskoler og private grundskoler;Grundskoler mv. ;10;Thomas Frandsen;61942718;;;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;5;Selvejende, private
;169019;Torstorp Skole;Institution uden enheder;Torstorpvej 1;2630;Taastrup;4335 2370;Torstorpskole@htk.dk;www.torstorpskole.dk;1012;Folkeskoler;Grundskoler mv. ;9;Peter Vig Jensen;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
;169020;Høje-Taastrup Sprogcenter;Institution uden enheder;Parkvej 76;2630;Taastrup;4335 3850;sprogcenter@htk.dk;www.sprogcenter.htk.dk;1052;Sprogcentre;Voksenuddannelsesinstitutionerne ;;Henrik Broe;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
;169021;LINIE10;Institution uden enheder;Parkvej 76B;2630;Taastrup;4335 3880;Linie10@htk.dk;www.Linie10.dk;1012;Folkeskoler;Grundskoler mv. ;10;Allan Kierkegaard;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
;169023;Flønghuset;Institution uden enheder;Fløng Byvej 27;2640;Hedehusene;4335 2392;prebenov@htk.dk;;1016;Dagbehandlingstilbud og behandlingshjem;Grundskoler mv. ;6;Preben Overgaard;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
;169202;Institutions- og Skolecenter;Institution uden enheder;Bygaden 2;2630;Taastrup;4359 1929;institutionskole@htk.dk;www.htk.dk;2022;Centre for undervisningsmidler;Centre for rådgivning og vejledning;;Henrik Torry Rasmussen;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
;169210;Taastrup Ungdomsskole;Institution uden enheder;Taastrupgårdsvej 12;2630;Taastrup;4335 2810;t-ungdomsskole@htk.dk;www.tusk.dk;1014;Kommunale ungdomsskoler og ungdomskostskoler;Grundskoler mv. ;;Max Melchior;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale
